cost iteration update organism_size num_germ generation generation_diff workload workload_propagule_ineligible
64 1 49300 14.9230 14.5780 108.8420 75.8420 0.4940 0.4169
64 1 49400 15.3090 14.9650 109.0470 76.0470 0.4737 0.3950
64 1 49500 15.6170 15.2760 109.1860 76.1860 0.5048 0.4126
64 1 49600 15.4650 15.1090 109.3970 76.3970 0.5306 0.4079
64 1 49700 15.3520 14.9750 109.4990 76.4990 0.5238 0.3905
64 1 49800 15.0810 14.7790 109.7420 76.7420 0.4253 0.3286
64 1 49900 14.9220 14.6870 109.8300 76.8300 0.5470 0.4308
64 1 50000 15.2280 14.9600 110.2310 77.2310 0.5041 0.3733
64 1 50100 15.0970 14.8770 110.4200 77.4200 0.3091 0.2730
64 1 50200 15.2980 15.0360 110.6290 77.6290 0.4389 0.3619
64 1 50300 14.6390 14.3030 110.7340 77.7340 0.5422 0.4274
64 1 50400 14.4140 14.0750 110.7670 77.7670 0.3363 0.3076
64 1 50500 14.5240 14.1980 110.9360 77.9360 0.4076 0.3477
64 1 50600 14.1870 13.8920 111.1440 78.1440 0.4379 0.3920
64 1 50700 14.6570 14.3820 111.2970 78.2970 0.5329 0.4234
64 1 50800 14.5100 14.2890 111.5340 78.5340 0.5984 0.4559
64 1 50900 14.9190 14.6670 111.6490 78.6490 0.4751 0.4288
64 1 51000 14.9730 14.6390 111.6970 78.6970 0.5455 0.4978
64 1 51100 14.4430 14.2380 111.9800 78.9800 0.3667 0.3321
64 1 51200 14.6300 14.4190 112.1530 79.1530 0.4563 0.4092
64 1 51300 14.3630 14.1330 112.3270 79.3270 0.4774 0.4243
64 1 51400 14.7940 14.5370 112.5270 79.5270 0.5674 0.5070
64 1 51500 14.6490 14.3760 112.5100 79.5100 0.7076 0.6043
64 1 51600 14.5780 14.3400 112.7720 79.7720 0.7049 0.5854
64 1 51700 14.8160 14.5480 112.8780 79.8780 0.8302 0.6979
64 1 51800 14.4710 14.1760 112.9930 79.9930 0.7031 0.6599
64 1 51900 14.7570 14.4090 113.0650 80.0650 0.7922 0.6987
64 1 52000 14.2710 13.9360 113.2940 80.2940 0.8957 0.7535
64 1 52100 14.7200 14.3510 113.4370 80.4370 0.7634 0.5908
64 1 52200 14.2360 13.8380 113.6570 80.6570 0.8809 0.6455
64 1 52300 14.3680 13.9300 114.1000 81.1000 0.9644 0.7003
64 1 52400 14.8220 14.4320 114.2190 81.2190 0.9578 0.6869
64 1 52500 14.5860 14.2570 114.4920 81.4920 0.7445 0.5848
64 1 52600 14.7210 14.3780 114.7650 81.7650 0.7719 0.5803
64 1 52700 14.9060 14.6150 114.7870 81.7870 0.6642 0.5154
64 1 52800 15.0210 14.7210 114.8270 81.8270 0.7324 0.5595
64 1 52900 15.0650 14.7030 115.1170 82.1170 0.7282 0.5548
64 1 53000 14.9780 14.5890 115.2420 82.2420 0.7303 0.5855
64 1 53100 14.9050 14.5080 115.1740 82.1740 0.7587 0.6432
64 1 53200 14.8850 14.4310 115.2240 82.2240 0.8216 0.6873
64 1 53300 14.6540 14.1680 115.3580 82.3580 0.8553 0.6926
64 1 53400 14.8400 14.3140 115.3920 82.3920 0.8239 0.6468
64 1 53500 14.8780 14.2810 115.6940 82.6940 0.6729 0.5077
64 1 53600 14.8520 14.3050 115.7960 82.7960 0.5445 0.4982
64 1 53700 14.9530 14.5310 115.9210 82.9210 0.5228 0.4697
64 1 53800 14.6620 14.2680 115.9570 82.9570 0.6394 0.5812
64 1 53900 14.7700 14.3170 116.1270 83.1270 0.7445 0.6302
64 1 54000 14.7070 14.3160 116.3250 83.3250 0.8247 0.6574
64 1 54100 14.5940 14.1790 116.5700 83.5700 0.8921 0.7218
64 1 54200 14.6460 14.2240 116.8240 83.8240 0.9894 0.7946
64 1 54300 14.7910 14.3390 116.9330 83.9330 1.1160 0.8568
64 1 54400 15.1230 14.6850 117.0200 84.0200 1.2123 0.9607
64 1 54500 14.5860 14.1510 116.9210 83.9210 1.1875 0.9156
64 1 54600 14.8250 14.4270 117.1660 84.1660 1.1591 0.8871
64 1 54700 14.9800 14.6360 117.3040 84.3040 0.9852 0.7599
64 1 54800 14.7190 14.3890 117.3390 84.3390 1.0220 0.8000
64 1 54900 14.8750 14.5560 117.5830 84.5830 0.7774 0.6296
64 1 55000 15.0540 14.6490 117.6320 84.6320 0.6412 0.4948
64 1 55100 15.1090 14.6930 117.6300 84.6300 0.4375 0.3581
64 1 55200 15.2960 14.8700 117.9410 84.9410 0.4352 0.3514
64 1 55300 14.8570 14.4410 118.1410 85.1410 0.4629 0.3778
64 1 55400 15.2530 14.8030 118.1900 85.1900 0.4834 0.4053
64 1 55500 14.5860 14.1440 118.3000 85.3000 0.4504 0.3706
64 1 55600 14.4970 14.0390 118.5580 85.5580 0.5103 0.4277
64 1 55700 14.6140 14.2460 118.4850 85.4850 0.5730 0.5530
64 1 55800 13.9290 13.5280 118.6700 85.6700 0.6037 0.5872
64 1 55900 14.4400 14.0800 118.9660 85.9660 0.6814 0.6543
64 1 56000 14.7750 14.4790 118.9260 85.9260 0.6728 0.6422
64 1 56100 14.4850 14.2330 118.9220 85.9220 0.7458 0.7154
64 1 56200 14.7060 14.4770 119.1400 86.1400 0.7452 0.6845
64 1 56300 14.3900 14.1170 119.0570 86.0570 0.8432 0.7588
64 1 56400 14.5880 14.3250 119.2320 86.2320 0.8777 0.7739
64 1 56500 14.6890 14.4310 119.3230 86.3230 0.6626 0.5703
64 1 56600 14.2420 13.9810 119.5730 86.5730 0.6993 0.5978
64 1 56700 15.1920 14.8950 119.7670 86.7670 0.7129 0.5925
64 1 56800 14.7280 14.5020 120.1130 87.1130 0.7202 0.5705
64 1 56900 14.7980 14.5570 119.9900 86.9900 0.6385 0.5225
64 1 57000 14.6490 14.4460 120.2020 87.2020 0.6699 0.5646
64 1 57100 14.6070 14.4160 120.4110 87.4110 0.5017 0.4290
64 1 57200 15.1750 14.9930 120.4790 87.4790 0.5640 0.4639
64 1 57300 14.3580 14.1300 120.7530 87.7530 0.4912 0.4140
64 1 57400 14.8350 14.6200 120.9320 87.9320 0.4753 0.4033
64 1 57500 14.4770 14.2250 121.0090 88.0090 0.3039 0.2928
64 1 57600 14.6540 14.2390 121.1700 88.1700 0.3437 0.3381
64 1 57700 14.3490 14.0550 121.4080 88.4080 0.3887 0.3678
64 1 57800 14.4180 14.1300 121.5990 88.5990 0.4301 0.4214
64 1 57900 14.4870 14.1920 121.7880 88.7880 0.4648 0.4405
64 1 58000 14.8460 14.5100 121.8220 88.8220 0.3469 0.3191
64 1 58100 14.6430 14.3010 122.0100 89.0100 0.3637 0.2996
64 1 58200 14.5240 14.2430 122.4480 89.4480 0.3538 0.2909
64 1 58300 14.7130 14.5130 122.5390 89.5390 0.2729 0.1997
64 1 58400 14.1700 13.9150 122.8530 89.8530 0.2885 0.1902
64 1 58500 15.1930 14.8450 123.1690 90.1690 0.3424 0.2251
64 1 58600 15.0680 14.7490 123.0260 90.0260 0.2838 0.1725
64 1 58700 14.9060 14.6400 123.4400 90.4400 0.2061 0.1900
64 1 58800 15.1210 14.8470 123.4480 90.4480 0.2737 0.2454
64 1 58900 14.8360 14.5290 123.6320 90.6320 0.3310 0.2862
64 1 59000 15.1820 14.7490 123.4580 90.4580 0.3798 0.3253
64 1 59100 14.9140 14.5400 123.3980 90.3980 0.4429 0.3722
64 1 59200 14.8280 14.4340 123.6080 90.6080 0.3582 0.3132
64 1 59300 15.0910 14.7370 123.8880 90.8880 0.3330 0.3229
64 1 59400 14.8390 14.4780 123.9930 90.9930 0.3471 0.3273
64 1 59500 15.0700 14.7270 123.9650 90.9650 0.2566 0.2440
64 1 59600 15.0070 14.6250 124.1970 91.1970 0.3191 0.3089
64 1 59700 15.0600 14.6710 124.5810 91.5810 0.4214 0.4092
64 1 59800 15.0560 14.7480 124.6410 91.6410 0.4819 0.4479
64 1 59900 15.1860 14.8750 125.0430 92.0430 0.4509 0.4218
64 1 60000 15.4360 15.1460 125.1230 92.1230 0.4258 0.3893
64 1 60100 15.2560 14.9660 125.4540 92.4540 0.5117 0.4683
64 1 60200 14.9380 14.6640 125.7210 92.7210 0.6146 0.5647
64 1 60300 15.6730 15.4280 125.5920 92.5920 0.6165 0.5716
64 1 60400 15.6010 15.3740 125.9310 92.9310 0.6471 0.5993
64 1 60500 15.4300 15.2030 125.9930 92.9930 0.6890 0.6194
64 1 60600 14.9190 14.7060 126.1850 93.1850 0.7299 0.6656
64 1 60700 15.4410 15.2180 126.2840 93.2840 0.6381 0.5846
64 1 60800 15.4660 15.1950 126.2720 93.2720 0.6935 0.6295
64 1 60900 15.3420 15.0430 126.2250 93.2250 0.7169 0.6434
64 1 61000 15.3920 15.0800 126.4890 93.4890 0.8272 0.7491
64 1 61100 15.5970 15.2120 126.6130 93.6130 0.7507 0.6873
64 1 61200 15.4320 15.0580 126.6210 93.6210 0.6634 0.5758
64 1 61300 15.2840 14.8820 127.0400 94.0400 0.6818 0.5645
64 1 61400 15.7920 15.3520 127.2270 94.2270 0.7222 0.5675
64 1 61500 15.2880 14.8400 127.5560 94.5560 0.7459 0.5697
64 1 61600 15.3700 14.8660 127.8180 94.8180 0.8488 0.6579
64 1 61700 15.5090 15.0280 128.0830 95.0830 0.9216 0.7716
64 1 61800 14.7950 14.2690 128.4440 95.4440 1.0053 0.8453
64 1 61900 14.9180 14.4810 128.6790 95.6790 1.0007 0.8597
64 1 62000 14.5100 14.0510 128.9910 95.9910 1.0770 0.9266
64 1 62100 14.4160 14.0060 129.2980 96.2980 0.9621 0.8316
64 1 62200 14.5540 14.1580 129.5790 96.5790 1.0600 0.9198
64 1 62300 14.2940 13.8350 129.6170 96.6170 1.1457 0.9980
64 1 62400 14.6500 14.1810 129.7980 96.7980 1.2980 1.1175
64 1 62500 14.6340 14.1600 130.2300 97.2300 1.4928 1.2815
64 1 62600 14.6230 14.1770 130.1720 97.1720 1.4530 1.2567
64 1 62700 14.4750 14.0560 130.6660 97.6660 1.3612 1.2324
64 1 62800 14.9380 14.5600 130.6820 97.6820 1.4109 1.2549
64 1 62900 14.7800 14.4700 130.8690 97.8690 1.3460 1.1819
64 1 63000 14.4620 14.1950 131.1430 98.1430 1.1773 1.0829
64 1 63100 14.7610 14.4770 131.4810 98.4810 1.1912 1.1013
64 1 63200 14.4750 14.1520 131.8970 98.8970 1.1543 1.0644
64 1 63300 14.8220 14.4770 132.0680 99.0680 0.9998 0.9060
64 1 63400 15.0180 14.7040 132.3250 99.3250 1.0185 0.9072
64 1 63500 15.0630 14.7140 132.3490 99.3490 1.0653 0.9522
64 1 63600 15.0890 14.7520 132.7010 99.7010 1.2075 1.0818
64 1 63700 14.8150 14.5640 132.9850 99.9850 1.2645 1.1122
64 1 63800 14.7080 14.4680 132.9700 99.9700 1.2285 1.1006
64 1 63900 14.6630 14.4180 133.4510 100.4510 1.0329 0.9324
64 2 100 16.0000 16.0000 33.0000 0.0000 0.0000 0.0000
64 2 200 25.0000 25.0000 33.0000 0.0000 0.0000 0.0000
64 2 300 11.0330 10.7780 34.0000 1.0000 0.1050 0.1068
64 2 400 19.2240 18.7860 34.0000 1.0000 0.2043 0.2008
64 2 500 9.5060 9.2650 34.5420 1.5420 0.2001 0.2043
64 2 600 15.6890 15.3300 34.5490 1.5490 0.1780 0.1788
64 2 700 18.7750 18.3620 34.5600 1.5600 0.2143 0.2149
64 2 800 13.1460 12.9040 34.9680 1.9680 0.1041 0.1012
64 2 900 17.8140 17.5000 34.9740 1.9740 0.1584 0.1575
64 2 1000 13.0790 12.7590 35.2150 2.2150 0.1733 0.1751
64 2 1100 16.2330 15.8680 35.3820 2.3820 0.2095 0.1981
64 2 1200 16.4810 16.0790 35.3780 2.3780 0.2429 0.2196
64 2 1300 14.7710 14.3630 35.7120 2.7120 0.1557 0.1420
64 2 1400 16.5810 16.1250 35.7560 2.7560 0.2145 0.1895
64 2 1500 13.9520 13.6120 35.9610 2.9610 0.2723 0.2499
64 2 1600 16.0510 15.7510 36.0860 3.0860 0.3048 0.2661
64 2 1700 15.2960 15.0580 36.1510 3.1510 0.3410 0.2962
64 2 1800 15.5960 15.3080 36.4160 3.4160 0.3750 0.3240
64 2 1900 15.4090 15.0970 36.4340 3.4340 0.3062 0.2765
64 2 2000 14.8470 14.6550 36.6950 3.6950 0.1979 0.1718
64 2 2100 15.6400 15.4330 36.8330 3.8330 0.2410 0.2132
64 2 2200 15.0500 14.8620 36.9440 3.9440 0.2649 0.2320
64 2 2300 15.7440 15.5030 37.1710 4.1710 0.3108 0.2695
64 2 2400 15.3250 15.0670 37.2140 4.2140 0.3526 0.3043
64 2 2500 15.2430 14.9910 37.4760 4.4760 0.4425 0.3870
64 2 2600 15.5000 15.2020 37.5360 4.5360 0.4317 0.3735
64 2 2700 15.4080 15.0990 37.7160 4.7160 0.2412 0.2083
64 2 2800 16.1270 15.8170 37.9550 4.9550 0.2367 0.2053
64 2 2900 15.9330 15.6650 38.0190 5.0190 0.2576 0.2303
64 2 3000 15.6400 15.4060 38.2760 5.2760 0.2916 0.2818
64 2 3100 15.5760 15.3330 38.3990 5.3990 0.3441 0.3223
64 2 3200 15.7840 15.5880 38.5960 5.5960 0.3396 0.3212
64 2 3300 15.9850 15.8120 38.7220 5.7220 0.3988 0.3775
64 2 3400 15.8360 15.6140 38.8560 5.8560 0.4211 0.3964
64 2 3500 15.8910 15.6450 39.0680 6.0680 0.4194 0.3879
64 2 3600 15.4240 15.1770 39.2090 6.2090 0.4129 0.3774
64 2 3700 15.2990 15.0050 39.3870 6.3870 0.4262 0.3830
64 2 3800 15.2200 14.9110 39.5570 6.5570 0.2932 0.2514
64 2 3900 15.4060 15.0790 39.7410 6.7410 0.3295 0.2822
64 2 4000 15.3320 15.0370 39.9130 6.9130 0.2301 0.1854
64 2 4100 15.4560 15.1930 40.0120 7.0120 0.2615 0.2175
64 2 4200 15.3880 15.1330 40.2200 7.2200 0.1639 0.1602
64 2 4300 14.8790 14.6240 40.3320 7.3320 0.1558 0.1541
64 2 4400 15.0860 14.8310 40.4640 7.4640 0.1940 0.1852
64 2 4500 15.0570 14.8430 40.6120 7.6120 0.1850 0.1707
64 2 4600 15.3200 15.0480 40.7290 7.7290 0.1307 0.1182
64 2 4700 15.1660 14.8470 40.8970 7.8970 0.1932 0.1770
64 2 4800 15.1870 14.9220 41.0820 8.0820 0.2601 0.2250
64 2 4900 15.3250 15.0260 41.2450 8.2450 0.3511 0.3109
64 2 5000 15.6210 15.3160 41.3840 8.3840 0.3514 0.3059
64 2 5100 15.9380 15.6370 41.5340 8.5340 0.3842 0.3100
64 2 5200 15.5760 15.2630 41.6940 8.6940 0.3687 0.2863
64 2 5300 15.5960 15.3350 41.8560 8.8560 0.3303 0.2889
64 2 5400 14.7100 14.4600 42.0350 9.0350 0.4071 0.3595
64 2 5500 15.4360 15.1300 42.1780 9.1780 0.3619 0.3043
64 2 5600 15.4380 15.1120 42.3450 9.3450 0.4067 0.3470
64 2 5700 15.0200 14.6910 42.5280 9.5280 0.4928 0.4117
64 2 5800 15.2960 15.1130 42.6360 9.6360 0.4450 0.3758
64 2 5900 14.7530 14.5230 42.8720 9.8720 0.4356 0.3875
64 2 6000 15.4460 15.1690 42.9670 9.9670 0.4257 0.3724
64 2 6100 15.4400 15.2380 43.1740 10.1740 0.4307 0.3724
64 2 6200 15.4890 15.2970 43.3660 10.3660 0.4215 0.3505
64 2 6300 15.3440 15.1400 43.4830 10.4830 0.3788 0.3066
64 2 6400 15.1310 14.9550 43.6250 10.6250 0.3871 0.3194
64 2 6500 15.5910 15.3780 43.7330 10.7330 0.2907 0.2541
64 2 6600 15.1440 14.8970 43.9450 10.9450 0.2163 0.2042
64 2 6700 15.5620 15.2670 44.0900 11.0900 0.2491 0.2370
64 2 6800 15.4780 15.1910 44.2360 11.2360 0.2282 0.2154
64 2 6900 15.4070 15.1050 44.3880 11.3880 0.2356 0.2197
64 2 7000 15.7610 15.4570 44.6020 11.6020 0.2633 0.2438
64 2 7100 15.5460 15.2710 44.8240 11.8240 0.3384 0.3081
64 2 7200 15.7680 15.4640 45.0540 12.0540 0.4287 0.3902
64 2 7300 15.5250 15.0460 45.2430 12.2430 0.4575 0.4161
64 2 7400 15.3940 14.9870 45.4470 12.4470 0.2648 0.2416
64 2 7500 15.6980 15.3180 45.5390 12.5390 0.2740 0.2163
64 2 7600 15.1870 14.8540 45.7700 12.7700 0.2690 0.2115
64 2 7700 15.8150 15.5140 45.8720 12.8720 0.1989 0.1771
64 2 7800 15.5830 15.2670 46.0700 13.0700 0.1532 0.1449
64 2 7900 15.8020 15.4270 46.2580 13.2580 0.2043 0.1886
64 2 8000 15.8400 15.5200 46.3650 13.3650 0.3011 0.2514
64 2 8100 15.6410 15.3530 46.5610 13.5610 0.3970 0.3233
64 2 8200 15.3560 15.0860 46.7150 13.7150 0.4007 0.3302
64 2 8300 15.2730 15.0190 46.8410 13.8410 0.3885 0.3125
64 2 8400 15.1140 14.9340 46.9740 13.9740 0.3871 0.3029
64 2 8500 14.9950 14.8150 47.1560 14.1560 0.2821 0.2500
64 2 8600 15.0200 14.8980 47.2770 14.2770 0.3071 0.2670
64 2 8700 14.9250 14.8330 47.3810 14.3810 0.1308 0.1184
64 2 8800 15.0280 14.9240 47.5530 14.5530 0.1654 0.1531
64 2 8900 15.2500 15.0670 47.6000 14.6000 0.1621 0.1477
64 2 9000 15.0450 14.8910 47.7430 14.7430 0.1052 0.1001
64 2 9100 15.2520 15.0130 47.9170 14.9170 0.1755 0.1456
64 2 9200 15.3560 14.9990 48.0500 15.0500 0.2786 0.2091
64 2 9300 15.3060 14.9520 48.1970 15.1970 0.2225 0.1530
64 2 9400 15.3690 15.0330 48.2560 15.2560 0.3124 0.2034
64 2 9500 15.2010 14.8660 48.4510 15.4510 0.3764 0.2325
64 2 9600 15.4900 15.1490 48.6440 15.6440 0.4272 0.2537
64 2 9700 15.6490 15.3360 48.7930 15.7930 0.3621 0.2148
64 2 9800 15.8700 15.5570 49.0000 16.0000 0.3672 0.2168
64 2 9900 15.4860 15.1830 49.0920 16.0920 0.3209 0.2550
64 2 10000 15.9030 15.5600 49.2620 16.2620 0.3474 0.2815
64 2 10100 15.8520 15.5140 49.4010 16.4010 0.3862 0.3121
64 2 10200 16.3990 16.0500 49.5760 16.5760 0.4536 0.3710
64 2 10300 15.8790 15.5110 49.7130 16.7130 0.5568 0.4606
64 2 10400 15.9490 15.5890 49.8700 16.8700 0.6416 0.5228
64 2 10500 15.8550 15.4440 49.9930 16.9930 0.4815 0.3719
64 2 10600 15.9140 15.5740 50.1980 17.1980 0.4681 0.4027
64 2 10700 15.9480 15.6030 50.3500 17.3500 0.4169 0.3459
64 2 10800 15.9170 15.5740 50.5220 17.5220 0.4353 0.3663
64 2 10900 15.9440 15.6270 50.6450 17.6450 0.3840 0.3484
64 2 11000 15.9950 15.6390 50.7260 17.7260 0.2837 0.2570
64 2 11100 15.6610 15.3980 50.8760 17.8760 0.3589 0.3170
64 2 11200 15.7340 15.4980 50.9400 17.9400 0.3072 0.2743
64 2 11300 15.4150 15.2250 51.0810 18.0810 0.1576 0.1400
64 2 11400 15.6190 15.3740 51.2520 18.2520 0.1774 0.1651
64 2 11500 15.6470 15.3120 51.3740 18.3740 0.1032 0.0984
64 2 11600 15.7400 15.4260 51.5520 18.5520 0.1428 0.1337
64 2 11700 15.5030 15.1870 51.7410 18.7410 0.1135 0.1156
64 2 11800 15.4570 15.1260 51.8120 18.8120 0.1733 0.1683
64 2 11900 15.3190 15.0430 52.0210 19.0210 0.1753 0.1728
64 2 12000 15.7530 15.5590 52.2310 19.2310 0.1805 0.1765
64 2 12100 15.6330 15.4460 52.3930 19.3930 0.1964 0.1916
64 2 12200 15.4930 15.2670 52.5320 19.5320 0.1757 0.1678
64 2 12300 15.2740 15.0570 52.7840 19.7840 0.1574 0.1535
64 2 12400 15.0660 14.8800 52.8700 19.8700 0.1708 0.1581
64 2 12500 14.8690 14.6180 53.1080 20.1080 0.1759 0.1589
64 2 12600 15.1280 14.8320 53.2470 20.2470 0.1287 0.1088
64 2 12700 15.0950 14.8490 53.2590 20.2590 0.1659 0.1436
64 2 12800 15.1040 14.8230 53.4410 20.4410 0.2530 0.2188
64 2 12900 14.5420 14.2590 53.6320 20.6320 0.2932 0.2672
64 2 13000 14.5960 14.3300 53.7910 20.7910 0.3536 0.3200
64 2 13100 14.8090 14.5050 53.9610 20.9610 0.2963 0.2587
64 2 13200 14.6140 14.3730 54.1060 21.1060 0.3488 0.3011
64 2 13300 15.1300 14.7510 54.2560 21.2560 0.3643 0.3204
64 2 13400 15.1450 14.7440 54.3410 21.3410 0.2551 0.2411
64 2 13500 15.3610 14.9310 54.5330 21.5330 0.2657 0.2564
64 2 13600 15.0980 14.8020 54.7680 21.7680 0.3173 0.3026
64 2 13700 15.0890 14.8870 54.9870 21.9870 0.3664 0.3433
64 2 13800 14.9060 14.7100 55.1100 22.1100 0.4440 0.4063
64 2 13900 14.9480 14.7340 55.2740 22.2740 0.4922 0.4502
64 2 14000 15.3620 15.1850 55.4420 22.4420 0.4810 0.4300
64 2 14100 14.9800 14.8020 55.6090 22.6090 0.4647 0.4122
64 2 14200 15.3850 15.1910 55.8450 22.8450 0.4041 0.3594
64 2 14300 15.1820 15.0270 55.8860 22.8860 0.3391 0.3031
64 2 14400 15.1400 14.9430 56.0710 23.0710 0.3637 0.3268
64 2 14500 15.5060 15.3270 56.1080 23.1080 0.3418 0.3043
64 2 14600 15.7360 15.4620 56.2950 23.2950 0.3123 0.2675
64 2 14700 15.5290 15.2010 56.6200 23.6200 0.3472 0.2827
64 2 14800 15.4660 15.2180 56.7110 23.7110 0.3320 0.2518
64 2 14900 15.4920 15.2330 56.8360 23.8360 0.3118 0.2269
64 2 15000 15.4740 15.2450 56.9880 23.9880 0.3568 0.2631
64 2 15100 15.1590 14.9200 57.0980 24.0980 0.3546 0.2542
64 2 15200 15.3380 15.0580 57.3510 24.3510 0.3819 0.2455
64 2 15300 15.8450 15.5430 57.5320 24.5320 0.3554 0.2157
64 2 15400 15.2360 14.9440 57.6810 24.6810 0.3182 0.1738
64 2 15500 15.8170 15.5770 57.7970 24.7970 0.2980 0.1969
64 2 15600 15.2570 14.9560 57.9280 24.9280 0.3504 0.2412
64 2 15700 15.7670 15.4550 57.9840 24.9840 0.4752 0.3643
64 2 15800 15.7550 15.4450 58.2290 25.2290 0.5012 0.3879
64 2 15900 15.4290 15.0830 58.2590 25.2590 0.3297 0.3146
64 2 16000 16.1270 15.7830 58.4120 25.4120 0.3340 0.3133
64 2 16100 15.4400 15.1670 58.5780 25.5780 0.2730 0.2626
64 2 16200 15.3700 15.0050 58.6260 25.6260 0.3101 0.2984
64 2 16300 15.3350 15.0020 58.8590 25.8590 0.3127 0.2806
64 2 16400 15.3630 15.0430 59.0230 26.0230 0.3926 0.3304
64 2 16500 15.1160 14.8290 59.1690 26.1690 0.4078 0.3685
64 2 16600 15.0340 14.7160 59.3190 26.3190 0.3419 0.3264
64 2 16700 15.2520 14.9600 59.5120 26.5120 0.3687 0.3478
64 2 16800 15.3810 15.0550 59.6180 26.6180 0.3051 0.2654
64 2 16900 15.6730 15.3470 59.6800 26.6800 0.3745 0.3038
64 2 17000 15.2880 14.9840 59.8400 26.8400 0.3659 0.2617
64 2 17100 15.3810 15.0610 59.9480 26.9480 0.3354 0.2025
64 2 17200 15.2940 15.0460 60.0230 27.0230 0.3575 0.2462
64 2 17300 15.4680 15.2320 60.2750 27.2750 0.3474 0.1952
64 2 17400 15.3560 15.1810 60.4390 27.4390 0.3220 0.2191
64 2 17500 15.2880 15.1180 60.5840 27.5840 0.3834 0.2581
64 2 17600 15.1110 14.9340 60.7830 27.7830 0.4039 0.2944
64 2 17700 14.7510 14.5740 60.9680 27.9680 0.4688 0.3461
64 2 17800 15.1970 15.0420 61.1370 28.1370 0.3523 0.2759
64 2 17900 14.8960 14.7160 61.2540 28.2540 0.4577 0.3655
64 2 18000 15.5680 15.2900 61.4980 28.4980 0.4758 0.3801
64 2 18100 15.4150 15.1360 61.6880 28.6880 0.4577 0.3634
64 2 18200 15.4060 15.0810 61.8980 28.8980 0.4603 0.4248
64 2 18300 15.5180 15.1600 62.0030 29.0030 0.4367 0.4015
64 2 18400 15.2930 14.9750 62.1830 29.1830 0.5354 0.4931
64 2 18500 15.3700 15.0590 62.3720 29.3720 0.5422 0.5104
64 2 18600 15.4260 15.0230 62.5130 29.5130 0.5170 0.4774
64 2 18700 15.1560 14.7850 62.6550 29.6550 0.6175 0.5633
64 2 18800 15.2890 14.8420 62.7040 29.7040 0.6185 0.5530
64 2 18900 15.2040 14.7440 62.9160 29.9160 0.7466 0.6760
64 2 19000 15.2680 14.7990 62.9860 29.9860 0.8526 0.7592
64 2 19100 15.2740 14.8450 63.1920 30.1920 0.9879 0.8783
64 2 19200 15.4540 15.0690 63.2840 30.2840 0.8908 0.7912
64 2 19300 14.7930 14.5150 63.4160 30.4160 0.7004 0.6140
64 2 19400 15.0670 14.7740 63.6360 30.6360 0.6028 0.5156
64 2 19500 15.1490 14.8620 63.8240 30.8240 0.7173 0.6115
64 2 19600 15.0030 14.7480 64.0320 31.0320 0.6203 0.5243
64 2 19700 15.5800 15.3090 64.2430 31.2430 0.5388 0.4581
64 2 19800 14.9830 14.7240 64.4570 31.4570 0.6608 0.5298
64 2 19900 14.9780 14.6950 64.5920 31.5920 0.6179 0.4615
64 2 20000 15.2480 14.9260 64.7140 31.7140 0.6534 0.4780
64 2 20100 14.9080 14.7180 64.9820 31.9820 0.6061 0.4953
64 2 20200 15.3240 15.1050 65.0350 32.0350 0.5836 0.4740
64 2 20300 15.0280 14.8170 65.2220 32.2220 0.4760 0.4481
64 2 20400 15.5460 15.2780 65.3550 32.3550 0.4954 0.4689
64 2 20500 15.5310 15.2560 65.5120 32.5120 0.4403 0.4259
64 2 20600 15.7840 15.5180 65.7160 32.7160 0.4083 0.3975
64 2 20700 15.8070 15.5280 65.8540 32.8540 0.4212 0.3953
64 2 20800 15.4530 15.2090 66.1370 33.1370 0.4389 0.4057
64 2 20900 15.9380 15.6630 66.2310 33.2310 0.4339 0.4149
64 2 21000 15.4530 15.1460 66.3170 33.3170 0.4285 0.4105
64 2 21100 15.8280 15.5820 66.5420 33.5420 0.4664 0.4420
64 2 21200 15.6430 15.4040 66.6340 33.6340 0.4711 0.4425
64 2 21300 15.4900 15.2370 66.7490 33.7490 0.5130 0.4815
64 2 21400 15.8830 15.6060 66.9130 33.9130 0.4142 0.3856
64 2 21500 15.0520 14.7460 67.2070 34.2070 0.3075 0.2910
64 2 21600 15.6120 15.3190 67.3370 34.3370 0.3169 0.3006
64 2 21700 15.5970 15.2810 67.4790 34.4790 0.2070 0.1909
64 2 21800 15.7100 15.4120 67.7280 34.7280 0.2017 0.1686
64 2 21900 15.8130 15.5600 67.8480 34.8480 0.2403 0.1810
64 2 22000 15.4830 15.1670 68.0070 35.0070 0.2607 0.1998
64 2 22100 15.9900 15.6350 68.1150 35.1150 0.3215 0.2398
64 2 22200 16.0890 15.7210 68.3000 35.3000 0.3798 0.3093
64 2 22300 16.1320 15.8090 68.5420 35.5420 0.3554 0.3278
64 2 22400 16.0910 15.7740 68.7630 35.7630 0.3948 0.3492
64 2 22500 15.7080 15.4220 68.9940 35.9940 0.4318 0.3766
64 2 22600 15.9560 15.6670 69.0640 36.0640 0.4494 0.4074
64 2 22700 15.5790 15.2460 69.1900 36.1900 0.5366 0.4872
64 2 22800 15.8020 15.4580 69.3730 36.3730 0.5185 0.4712
64 2 22900 15.6280 15.2870 69.6690 36.6690 0.3989 0.3738
64 2 23000 15.2660 14.9150 69.8100 36.8100 0.4207 0.3875
