cost iteration update organism_size num_germ generation generation_diff workload workload_propagule_ineligible
256 2 19400 13.8940 5.4270 6051.0190 25.0190 43.4009 0.8456
256 2 19500 14.0970 5.4670 6051.1890 25.1890 42.6809 0.7554
256 2 19600 13.9750 5.4700 6051.2832 25.2832 42.9165 0.7905
256 2 19700 13.7570 5.4050 6051.4521 25.4521 42.2859 0.7140
256 2 19800 13.8510 5.4970 6051.5518 25.5518 42.4858 0.8108
256 2 19900 13.8950 5.5400 6051.6860 25.6860 42.4861 0.9460
256 2 20000 13.9990 5.5010 6051.9009 25.9009 42.5478 0.9496
256 2 20100 14.0560 5.4700 6051.9058 25.9058 41.8037 0.8371
256 2 20200 14.2770 5.6070 6051.9771 25.9771 42.4736 0.8047
256 2 20300 14.1310 5.4720 6052.2349 26.2349 43.0309 0.5221
256 2 20400 14.2390 5.6290 6052.3379 26.3379 42.4460 0.5353
256 2 20500 14.2370 5.8280 6052.4468 26.4468 42.3814 0.4834
256 2 20600 14.6350 6.0600 6052.6021 26.6021 41.6063 0.4724
256 2 20700 14.4890 6.0080 6052.6948 26.6948 40.9527 0.5037
256 2 20800 14.5030 5.9720 6052.7969 26.7969 41.2552 0.5223
256 2 20900 14.3190 5.8390 6052.9990 26.9990 41.0343 0.4699
256 2 21000 14.1440 5.8650 6053.1260 27.1260 41.0100 0.5023
256 2 21100 14.1400 5.8200 6053.2212 27.2212 40.3895 0.4730
256 2 21200 14.0530 5.7460 6053.3232 27.3232 41.3308 0.4462
256 2 21300 14.1540 5.7110 6053.4668 27.4668 42.3468 0.4766
256 2 21400 14.6360 6.0140 6053.5552 27.5552 41.6725 0.5374
256 2 21500 14.3170 5.7550 6053.6582 27.6582 42.0779 0.6231
256 2 21600 14.4490 5.8260 6053.8198 27.8198 41.8110 0.5977
256 2 21700 14.1150 5.7360 6053.8940 27.8940 41.5603 0.6072
256 2 21800 14.3480 5.9370 6053.9858 27.9858 42.6654 0.6411
256 2 21900 14.2720 5.9390 6054.1572 28.1572 42.0023 0.6466
256 2 22000 14.2340 5.7370 6054.2368 28.2368 42.7237 0.7052
256 2 22100 14.5040 5.7600 6054.2969 28.2969 43.0465 0.6809
256 2 22200 14.6440 5.9400 6054.5088 28.5088 42.8498 0.6145
256 2 22300 14.6440 5.9270 6054.5859 28.5859 42.7313 0.5990
256 2 22400 14.5720 5.9910 6054.7119 28.7119 41.5829 0.5415
256 2 22500 14.5640 6.0070 6054.7998 28.7998 42.1573 0.5770
256 2 22600 14.6580 6.0400 6054.9399 28.9399 41.2815 0.5993
256 2 22700 14.6270 5.8550 6055.1191 29.1191 40.9841 0.6558
256 2 22800 14.7630 6.0040 6055.2231 29.2231 41.7165 0.7565
256 2 22900 14.7940 5.9250 6055.3008 29.3008 41.7907 0.7354
256 2 23000 14.8680 5.9980 6055.4971 29.4971 41.7389 0.6304
256 2 23100 15.1720 6.1670 6055.6758 29.6758 41.0958 0.5667
256 2 23200 14.7240 5.9190 6055.6929 29.6929 41.8735 0.5572
256 2 23300 14.7240 5.9050 6055.8550 29.8550 42.0934 0.5170
256 2 23400 14.8940 5.9180 6056.0171 30.0171 42.7987 0.4780
256 2 23500 14.8300 5.8840 6056.0039 30.0039 42.9260 0.4380
256 2 23600 14.7150 5.7330 6056.1440 30.1440 43.2764 0.4007
256 2 23700 15.0740 5.8170 6056.3169 30.3169 44.0475 0.4385
256 2 23800 14.6030 5.7750 6056.4302 30.4302 44.8419 0.5060
256 2 23900 14.8540 5.8170 6056.5400 30.5400 44.9867 0.4329
256 2 24000 14.7970 5.6870 6056.6660 30.6660 46.8748 0.5792
256 2 24100 14.2130 5.4860 6056.7168 30.7168 46.9760 0.5862
256 2 24200 14.2770 5.3210 6056.8540 30.8540 47.8747 0.6207
256 2 24300 13.9940 5.3080 6057.0718 31.0718 47.2292 0.6321
256 2 24400 13.7750 5.1430 6057.1650 31.1650 48.4852 0.7593
256 2 24500 14.4200 5.4730 6057.2759 31.2759 47.2784 0.6485
256 2 24600 14.2800 5.4490 6057.4038 31.4038 47.4984 0.6293
256 2 24700 14.4120 5.5870 6057.5098 31.5098 47.6983 0.6759
256 2 24800 14.6020 5.5880 6057.6152 31.6152 46.9759 0.7450
256 2 24900 14.2810 5.3530 6057.8042 31.8042 47.1301 0.7842
256 2 25000 14.3480 5.3400 6057.8662 31.8662 46.3667 0.7416
256 2 25100 14.3700 5.3140 6058.0142 32.0142 46.5203 0.6961
256 2 25200 14.4000 5.3260 6058.1221 32.1221 46.1709 0.8070
256 2 25300 14.3000 5.2570 6058.2832 32.2832 46.1967 0.9412
256 2 25400 14.3070 5.2590 6058.4438 32.4438 46.1570 0.9947
256 2 25500 14.1870 5.2820 6058.6641 32.6641 44.4061 0.8786
256 2 25600 13.7430 5.1920 6058.7690 32.7690 44.6779 0.9318
256 2 25700 14.3390 5.4480 6058.8208 32.8208 44.5657 0.7643
256 2 25800 14.2320 5.3520 6058.9580 32.9580 44.5856 0.7278
256 2 25900 14.1840 5.3880 6059.0332 33.0332 43.1689 0.7584
256 2 26000 14.0080 5.2510 6059.2681 33.2681 44.2200 0.8257
256 2 26100 13.8540 5.2970 6059.3970 33.3970 44.0084 0.7623
256 2 26200 13.6760 5.1800 6059.5249 33.5249 44.4652 0.7409
256 2 26300 13.6880 5.2380 6059.6611 33.6611 44.8195 0.7159
256 2 26400 13.8130 5.2210 6059.8418 33.8418 45.0363 0.7723
256 2 26500 13.7530 5.1270 6059.8931 33.8931 45.9056 0.5935
256 2 26600 13.7590 5.0920 6060.0361 34.0361 45.1435 0.6546
256 2 26700 13.6130 5.1010 6060.1548 34.1548 45.0976 0.6638
256 2 26800 14.0040 5.2880 6060.3062 34.3062 43.9091 0.7184
256 2 26900 14.3310 5.5040 6060.3970 34.3970 43.4099 0.7396
256 2 27000 14.1330 5.5170 6060.4961 34.4961 44.3430 0.7239
256 2 27100 14.1710 5.5300 6060.7290 34.7290 44.6353 0.8676
256 2 27200 14.3490 5.5690 6060.8359 34.8359 45.8920 0.7553
256 2 27300 13.9850 5.3490 6061.0059 35.0059 46.5811 0.8145
256 2 27400 14.1630 5.4830 6061.1460 35.1460 44.7797 0.8669
256 2 27500 14.1560 5.4280 6061.2329 35.2329 45.0507 0.6334
256 2 27600 13.8870 5.4690 6061.5239 35.5239 45.0385 0.6178
256 2 27700 14.1140 5.5010 6061.6318 35.6318 44.8202 0.5695
256 2 27800 13.9370 5.3520 6061.7798 35.7798 44.0780 0.4991
256 2 27900 14.0850 5.4310 6061.9648 35.9648 44.0379 0.5393
256 2 28000 14.0300 5.4590 6062.0898 36.0898 43.7263 0.5774
256 2 28100 13.8270 5.3840 6062.1670 36.1670 43.5308 0.5890
256 2 28200 13.8210 5.2930 6062.2690 36.2690 44.5903 0.5657
256 2 28300 14.0960 5.4280 6062.4380 36.4380 44.5558 0.6402
256 2 28400 14.1450 5.4420 6062.5190 36.5190 44.4693 0.6468
256 2 28500 13.9720 5.2930 6062.7588 36.7588 44.9581 0.5668
256 2 28600 13.7960 5.2270 6062.8198 36.8198 45.5180 0.6545
256 2 28700 13.8950 5.2370 6062.9512 36.9512 44.8854 0.6935
256 2 28800 13.8470 5.2190 6063.1538 37.1538 46.1055 0.7080
256 2 28900 14.3110 5.4720 6063.2549 37.2549 46.0013 0.7379
256 2 29000 14.3100 5.4770 6063.3872 37.3872 44.7101 0.8443
256 2 29100 14.1490 5.3460 6063.5850 37.5850 44.5983 0.7591
256 2 29200 14.0650 5.3310 6063.7690 37.7690 44.6845 0.6622
256 2 29300 13.9610 5.3300 6063.8999 37.8999 44.7260 0.5193
256 2 29400 13.8550 5.1510 6064.0332 38.0332 46.0793 0.5781
256 2 29500 14.0810 5.1940 6064.1440 38.1440 45.2915 0.5033
256 2 29600 14.1170 5.2550 6064.2349 38.2349 45.1720 0.6462
256 2 29700 14.0200 5.4970 6064.3301 38.3301 44.2085 0.6400
256 2 29800 14.3590 5.5110 6064.4590 38.4590 44.6796 0.5747
256 2 29900 14.1780 5.4810 6064.6138 38.6138 44.2969 0.4771
256 2 30000 13.9530 5.2960 6064.6748 38.6748 45.6639 0.5000
256 2 30100 14.2020 5.3430 6064.8320 38.8320 46.3918 0.5401
256 2 30200 14.1780 5.4260 6064.9302 38.9302 46.4511 0.5534
256 2 30300 14.6010 5.7210 6065.1592 39.1592 45.5424 0.5801
256 2 30400 14.6830 5.6700 6065.2842 39.2842 47.3168 0.6859
256 2 30500 14.4690 5.6880 6065.3701 39.3701 46.0527 0.6922
256 2 30600 14.1970 5.5570 6065.5508 39.5508 45.9422 0.5634
256 2 30700 14.0960 5.3770 6065.6572 39.6572 47.8724 0.4335
256 2 30800 14.0010 5.3460 6065.7549 39.7549 47.2221 0.5116
256 2 30900 14.2530 5.5630 6065.9502 39.9502 46.6919 0.5094
256 2 31000 14.4210 5.7880 6066.1030 40.1030 46.3295 0.5508
256 2 31100 14.3940 5.7640 6066.1938 40.1938 46.4221 0.4995
256 2 31200 14.2970 5.6390 6066.3652 40.3652 47.2639 0.5253
256 2 31300 14.2910 5.5570 6066.5332 40.5332 48.3504 0.5604
256 2 31400 14.2020 5.2650 6066.6172 40.6172 49.3355 0.5649
256 2 31500 13.8740 5.0880 6066.8350 40.8350 50.0392 0.6374
256 2 31600 14.0760 5.2850 6067.0581 41.0581 49.1807 0.5953
256 2 31700 14.1450 5.1780 6067.2080 41.2080 50.5530 0.6559
256 2 31800 13.8200 4.9900 6067.4180 41.4180 50.6870 0.6439
256 2 31900 13.9970 4.9870 6067.6089 41.6089 48.8523 0.6946
256 2 32000 14.0060 5.0660 6067.6479 41.6479 48.2520 0.7631
256 2 32100 13.5680 4.8480 6067.8579 41.8579 48.1872 0.7671
256 2 32200 13.7330 4.9850 6068.0688 42.0688 48.3942 0.7878
256 2 32300 13.6580 4.9860 6068.0879 42.0879 48.5924 0.8472
256 2 32400 13.3380 4.8320 6068.3110 42.3110 48.6137 0.8340
256 2 32500 13.6960 5.1670 6068.5210 42.5210 47.7145 0.7393
256 2 32600 13.7600 5.1410 6068.6470 42.6470 47.4999 0.7518
256 2 32700 13.2110 4.9430 6068.9619 42.9619 47.6694 0.6961
256 2 32800 13.6380 5.0420 6068.9639 42.9639 47.5907 0.6468
256 2 32900 13.6420 5.0230 6069.1548 43.1548 47.4952 0.6283
256 2 33000 13.4220 4.8650 6069.3940 43.3940 49.0486 0.7739
256 2 33100 13.6000 5.0370 6069.4932 43.4932 47.7675 0.6474
256 2 33200 13.4350 4.9750 6069.5981 43.5981 48.4860 0.5723
256 2 33300 13.0600 4.6870 6069.7832 43.7832 49.2511 0.4899
256 2 33400 13.3010 4.6700 6069.7788 43.7788 49.3482 0.6060
256 2 33500 13.0850 4.6980 6069.9370 43.9370 48.7240 0.7429
256 2 33600 13.3130 4.7180 6070.1348 44.1348 48.6718 0.7616
256 2 33700 13.4340 4.6700 6070.2139 44.2139 48.7727 0.7842
256 2 33800 13.3300 4.6720 6070.3032 44.3032 49.1437 0.8080
256 2 33900 13.2550 4.6370 6070.4971 44.4971 49.4203 1.0032
256 2 34000 13.5370 4.7510 6070.6968 44.6968 48.7316 0.6923
256 2 34100 13.3780 4.6150 6070.8862 44.8862 50.4225 0.5612
256 2 34200 13.5320 4.5850 6071.0020 45.0020 49.9756 0.7359
256 2 34300 13.9100 4.9260 6071.1768 45.1768 47.9835 0.4988
256 2 34400 13.8190 4.9570 6071.3252 45.3252 48.0030 0.4848
256 2 34500 13.8420 4.9900 6071.4429 45.4429 48.2128 0.6417
256 2 34600 14.0970 5.0010 6071.5752 45.5752 49.1617 0.6961
256 2 34700 14.0740 5.2570 6071.7808 45.7808 48.2775 0.6605
256 2 34800 14.1380 5.1760 6071.8799 45.8799 49.0410 0.6978
256 2 34900 13.9450 5.1480 6072.0532 46.0532 48.4968 0.5218
256 2 35000 13.7250 5.1580 6072.1689 46.1689 47.9949 0.5516
256 2 35100 13.6110 5.0760 6072.2998 46.2998 47.9942 0.5203
256 2 35200 13.4720 5.1110 6072.5068 46.5068 47.2527 0.5823
256 2 35300 13.1360 4.8950 6072.6558 46.6558 46.6757 0.6241
256 2 35400 13.2550 4.7770 6072.7368 46.7368 47.7092 0.7071
256 2 35500 13.4940 4.7540 6072.8252 46.8252 46.8675 0.6828
256 2 35600 13.3030 4.7460 6072.8960 46.8960 47.7825 0.6041
256 2 35700 13.4820 5.0940 6073.0532 47.0532 46.7061 0.5879
256 2 35800 13.7110 5.1850 6073.2310 47.2310 45.4290 0.6108
256 2 35900 13.8470 5.2790 6073.3428 47.3428 45.3595 0.6210
256 2 36000 14.2730 5.4530 6073.5039 47.5039 44.7038 0.6650
256 2 36100 14.2370 5.4880 6073.5801 47.5801 44.6791 0.6250
256 2 36200 14.2090 5.4590 6073.6479 47.6479 44.4650 0.6089
256 2 36300 13.9790 5.3880 6073.8091 47.8091 45.0265 0.6388
256 2 36400 13.7890 5.2630 6073.9380 47.9380 44.9571 0.5799
256 2 36500 13.7550 5.1970 6074.0288 48.0288 44.8039 0.4682
256 2 36600 13.8820 5.2830 6074.1362 48.1362 44.7250 0.5906
256 2 36700 13.6150 5.2150 6074.2178 48.2178 46.7155 0.5701
256 2 36800 14.0040 5.4060 6074.4121 48.4121 46.8639 0.6606
256 2 36900 13.6900 5.3340 6074.5420 48.5420 46.4086 0.5688
256 2 37000 13.6210 5.3270 6074.6011 48.6011 46.2212 0.5615
256 2 37100 13.7170 5.3120 6074.6992 48.6992 45.4446 0.5702
256 2 37200 13.9500 5.3560 6074.8291 48.8291 45.6861 0.6270
256 2 37300 13.5950 5.2160 6074.9731 48.9731 46.8196 0.6348
256 2 37400 13.7320 5.2210 6075.1069 49.1069 46.4593 0.5271
256 2 37500 13.6880 5.1850 6075.3389 49.3389 46.3740 0.5587
256 2 37600 13.4780 5.2150 6075.4658 49.4658 46.5559 0.5730
256 2 37700 13.6370 5.2120 6075.5400 49.5400 46.5075 0.6497
256 2 37800 13.6690 5.2650 6075.6548 49.6548 45.6973 0.6634
256 2 37900 13.7980 5.4120 6075.7661 49.7661 45.4122 0.5017
256 2 38000 13.6500 5.3920 6075.9292 49.9292 44.1820 0.4816
256 2 38100 13.7960 5.4780 6076.0630 50.0630 44.2014 0.4816
256 2 38200 13.6750 5.2660 6076.0918 50.0918 44.5683 0.4370
256 2 38300 14.1860 5.4970 6076.2939 50.2939 44.3556 0.4395
256 2 38400 13.9840 5.4540 6076.4912 50.4912 44.5456 0.4721
256 2 38500 14.2070 5.6040 6076.5601 50.5601 43.9655 0.4511
256 2 38600 14.4050 5.7050 6076.7012 50.7012 43.1981 0.4486
256 2 38700 14.3370 5.7700 6076.7920 50.7920 43.7391 0.4584
256 2 38800 14.2750 5.7730 6076.8018 50.8018 44.2703 0.5458
256 2 38900 14.3590 5.8060 6076.9512 50.9512 44.6812 0.5189
256 2 39000 14.3060 5.6900 6077.0381 51.0381 45.8055 0.5534
256 2 39100 14.2980 5.6890 6077.1548 51.1548 45.3454 0.5869
256 2 39200 14.4110 5.7980 6077.1831 51.1831 44.6844 0.5512
256 2 39300 14.8120 6.0550 6077.3252 51.3252 43.3894 0.4226
256 2 39400 14.4760 5.7960 6077.4380 51.4380 44.6792 0.3844
256 2 39500 14.6250 5.7360 6077.5620 51.5620 44.7266 0.3393
256 2 39600 14.3410 5.6790 6077.6289 51.6289 43.4660 0.3217
256 2 39700 14.4450 5.6530 6077.6309 51.6309 43.9564 0.3384
256 2 39800 14.5130 5.6110 6077.8589 51.8589 43.8399 0.3830
256 2 39900 14.5090 5.6410 6077.9341 51.9341 43.3162 0.4223
256 2 40000 14.6640 5.8230 6078.0220 52.0220 43.3698 0.4402
256 2 40100 14.5170 5.8160 6078.2061 52.2061 43.7902 0.4450
256 2 40200 14.4610 5.8440 6078.2881 52.2881 44.0424 0.4115
256 2 40300 14.5710 5.8070 6078.4810 52.4810 44.4251 0.4024
256 2 40400 14.5410 5.8530 6078.7178 52.7178 45.3972 0.3993
256 2 40500 14.9680 5.9080 6078.6509 52.6509 45.1386 0.4289
256 2 40600 14.8640 5.8170 6078.7612 52.7612 45.3336 0.4614
256 2 40700 14.5840 5.8190 6078.9341 52.9341 43.6736 0.4157
256 2 40800 14.5820 5.8170 6078.9722 52.9722 42.9152 0.3887
256 2 40900 14.7200 5.8470 6079.1719 53.1719 43.4338 0.4847
256 2 41000 14.2690 5.6610 6079.3291 53.3291 43.8209 0.5386
256 2 41100 14.3420 5.6200 6079.3672 53.3672 44.1872 0.5753
256 2 41200 14.2890 5.5630 6079.5391 53.5391 44.6840 0.5840
256 2 41300 14.3210 5.6800 6079.7280 53.7280 44.1157 0.4845
256 2 41400 14.3870 5.6570 6079.7090 53.7090 44.3586 0.4524
256 2 41500 14.5200 5.7090 6080.0059 54.0059 44.2748 0.4428
256 2 41600 14.4040 5.6550 6080.0962 54.0962 43.2021 0.3970
256 2 41700 14.5200 5.8160 6080.0439 54.0439 43.1430 0.3678
256 2 41800 14.5820 5.8450 6080.2480 54.2480 42.2352 0.4210
256 2 41900 14.3330 5.7990 6080.4458 54.4458 41.9885 0.4708
256 2 42000 14.2800 5.5300 6080.4868 54.4868 43.1095 0.5024
256 2 42100 14.5590 5.5970 6080.5869 54.5869 42.8950 0.5006
256 2 42200 14.6650 5.7300 6080.6938 54.6938 42.0521 0.4665
256 2 42300 14.5330 5.7310 6080.8442 54.8442 41.1000 0.4861
256 2 42400 14.5310 5.7480 6081.0068 55.0068 41.2848 0.5677
256 2 42500 14.4950 5.8060 6081.2109 55.2109 40.9458 0.4867
256 2 42600 14.6420 5.8560 6081.3501 55.3501 41.3135 0.5034
256 2 42700 14.3600 5.7030 6081.4580 55.4580 42.4239 0.5243
256 2 42800 14.3670 5.7540 6081.5039 55.5039 42.6701 0.4837
256 2 42900 13.9940 5.5540 6081.6670 55.6670 42.8306 0.4678
256 2 43000 14.3570 5.6700 6081.7959 55.7959 43.4359 0.4663
256 2 43100 14.2320 5.6190 6081.9409 55.9409 44.1724 0.4385
256 2 43200 14.6520 5.7010 6082.1968 56.1968 44.0554 0.4420
256 2 43300 14.6950 5.8510 6082.4038 56.4038 43.5239 0.4616
256 2 43400 14.7230 5.7430 6082.4692 56.4692 43.6607 0.4231
256 2 43500 14.6780 5.6950 6082.7402 56.7402 44.3131 0.3817
256 2 43600 14.4240 5.6780 6082.8672 56.8672 43.5370 0.3966
256 2 43700 14.2460 5.6330 6083.1782 57.1782 43.6396 0.4665
256 2 43800 14.4090 5.6980 6083.2349 57.2349 43.7660 0.3529
256 2 43900 14.5660 5.7090 6083.4028 57.4028 44.6883 0.3752
256 2 44000 14.3980 5.7540 6083.5830 57.5830 43.4419 0.4119
256 2 44100 14.6920 5.8280 6083.6992 57.6992 42.9690 0.4856
256 2 44200 14.9250 5.8630 6083.8428 57.8428 43.9867 0.5246
256 2 44300 14.7650 5.7840 6083.8721 57.8721 44.8318 0.5244
256 2 44400 14.5220 5.6430 6083.9541 57.9541 45.3157 0.4769
256 2 44500 14.3620 5.5060 6084.0718 58.0718 45.6406 0.4837
256 2 44600 13.9720 5.3910 6084.2568 58.2568 44.9636 0.5641
256 2 44700 14.0920 5.4550 6084.5200 58.5200 45.0597 0.5663
256 2 44800 14.4140 5.5660 6084.6812 58.6812 44.4267 0.5552
256 2 44900 14.5110 5.6730 6084.7539 58.7539 43.7403 0.6198
256 2 45000 14.5510 5.6550 6085.0259 59.0259 44.4539 0.5897
256 2 45100 14.5680 5.6480 6085.1118 59.1118 44.3757 0.5910
256 2 45200 14.4560 5.4690 6085.4370 59.4370 45.6014 0.5387
256 2 45300 14.5690 5.6760 6085.4238 59.4238 44.9746 0.5118
256 2 45400 14.5910 5.7140 6085.5562 59.5562 45.4164 0.5056
256 2 45500 14.9390 5.8590 6085.8330 59.8330 45.4267 0.4569
256 2 45600 14.6730 5.7910 6085.7661 59.7661 45.8083 0.4662
256 2 45700 14.6930 5.8310 6085.8872 59.8872 46.2364 0.5352
256 2 45800 14.5810 5.7750 6086.1470 60.1470 45.7523 0.6045
256 2 45900 14.2710 5.6790 6086.1362 60.1362 46.8503 0.6017
256 2 46000 14.1650 5.7070 6086.3062 60.3062 46.0820 0.6655
256 2 46100 14.5450 5.8570 6086.5229 60.5229 45.9397 0.6553
256 2 46200 14.2700 5.7860 6086.6392 60.6392 45.6559 0.5093
256 2 46300 14.3450 5.8680 6086.6870 60.6870 46.0956 0.4363
256 2 46400 14.3080 5.9420 6087.0151 61.0151 45.1819 0.4951
256 2 46500 14.3510 6.0900 6087.1079 61.1079 44.9581 0.5363
256 2 46600 14.3600 5.9860 6087.3252 61.3252 45.7500 0.4607
256 2 46700 14.5720 5.9500 6087.2861 61.2861 46.1012 0.4721
256 2 46800 14.6830 6.0190 6087.3628 61.3628 46.1650 0.4552
256 2 46900 14.7380 6.0680 6087.4629 61.4629 46.5732 0.4886
256 2 47000 14.7020 5.9850 6087.5449 61.5449 46.3297 0.6281
256 2 47100 14.7410 6.0220 6087.7729 61.7729 46.0604 0.5249
256 2 47200 14.4770 5.9380 6087.9512 61.9512 45.2355 0.5332
256 2 47300 14.5670 5.9970 6088.0278 62.0278 44.7654 0.5389
256 2 47400 14.3920 6.0210 6088.3091 62.3091 45.5611 0.5341
256 2 47500 14.2850 6.0130 6088.3301 62.3301 46.4085 0.5061
256 2 47600 14.5440 6.0480 6088.5132 62.5132 45.6315 0.4215
256 2 47700 14.6090 6.0420 6088.6519 62.6519 46.1033 0.5288
256 2 47800 14.5220 5.9790 6088.7109 62.7109 45.2549 0.5641
256 2 47900 14.6050 5.9940 6088.8130 62.8130 44.3732 0.5928
256 2 48000 14.7520 6.0920 6088.9292 62.9292 44.3854 0.6950
256 2 48100 14.9060 6.0390 6088.9971 62.9971 44.3602 0.6390
256 2 48200 14.6910 5.8880 6089.2432 63.2432 45.0590 0.5724
256 2 48300 14.6980 6.0450 6089.4102 63.4102 44.2312 0.6678
256 2 48400 15.4040 6.3690 6089.5020 63.5020 43.5941 0.6901
256 2 48500 15.3660 6.2740 6089.7329 63.7329 43.4387 0.7542
256 2 48600 15.1120 6.2770 6089.9121 63.9121 43.8872 0.9063
256 2 48700 14.9710 6.2440 6090.1279 64.1279 44.2872 0.9130
256 2 48800 15.1600 6.3170 6090.2920 64.2920 43.7098 0.8852
256 2 48900 15.1910 6.3830 6090.3560 64.3560 44.6497 0.8853
256 2 49000 14.5480 5.9830 6090.3320 64.3320 47.5117 0.8822
256 2 49100 14.6300 6.1080 6090.3989 64.3989 46.2241 0.7672
256 2 49200 14.8820 6.2130 6090.6680 64.6680 46.7154 0.7845
256 2 49300 15.0510 6.3510 6090.8540 64.8540 46.5313 0.8126
256 2 49400 15.0840 6.2620 6091.0142 65.0142 46.5184 0.9467
256 2 49500 14.8420 6.0060 6091.1299 65.1299 47.9781 0.9685
256 2 49600 14.8400 6.0970 6091.0669 65.0669 46.6757 0.7791
256 2 49700 14.8210 5.9630 6091.0908 65.0908 47.5256 0.7676
256 2 49800 15.0170 5.9740 6091.2959 65.2959 47.7045 0.7593
256 2 49900 14.9870 5.9020 6091.4331 65.4331 46.4265 0.8202
256 2 50000 14.7500 5.9050 6091.3589 65.3589 45.5033 0.8103
256 2 50100 15.0070 6.1250 6091.5269 65.5269 45.8254 0.7291
256 2 50200 15.0280 6.0170 6091.4419 65.4419 46.6601 0.5910
256 2 50300 15.0320 6.1380 6091.5068 65.5068 46.4230 0.5919
256 2 50400 15.1120 6.2050 6091.7100 65.7100 45.9065 0.6263
256 2 50500 15.3050 6.1630 6091.7329 65.7329 46.2900 0.6137
256 2 50600 14.8010 5.9140 6091.6030 65.6030 46.8081 0.5384
256 2 50700 15.0680 6.0850 6091.6558 65.6558 46.7586 0.6549
256 2 50800 15.0720 5.9200 6091.8052 65.8052 47.8679 0.7937
256 2 50900 14.7510 5.6580 6091.8901 65.8901 48.3557 0.9157
256 2 51000 15.1680 5.9110 6091.9209 65.9209 47.0905 0.8704
256 2 51100 15.2380 6.0620 6092.0640 66.0640 46.5467 0.9767
256 2 51200 15.2530 6.1190 6092.0928 66.0928 46.2006 1.0873
256 2 51300 15.1200 6.0000 6092.2881 66.2881 46.2997 1.1057
256 2 51400 15.0280 5.9690 6092.3140 66.3140 45.7708 1.0342
256 2 51500 14.9210 5.9630 6092.5361 66.5361 45.0049 0.9708
256 2 51600 14.9860 6.1630 6092.6758 66.6758 44.3954 0.9074
256 2 51700 15.3210 6.2040 6092.6929 66.6929 44.8774 0.9055
256 2 51800 15.5730 6.1680 6092.8008 66.8008 44.9995 0.8925
256 2 51900 15.2150 6.2380 6092.6660 66.6660 44.7061 0.8437
256 2 52000 15.6320 6.3570 6092.8130 66.8130 43.6034 0.8966
256 2 52100 15.3020 6.2080 6092.8809 66.8809 43.9492 0.9808
256 2 52200 15.2020 6.1160 6092.8359 66.8359 43.8188 0.9076
256 2 52300 15.1520 6.2560 6093.1201 67.1201 42.8393 0.8002
256 2 52400 15.2730 6.2630 6093.2471 67.2471 42.9316 0.9227
256 2 52500 15.1650 6.0960 6093.3232 67.3232 43.9067 0.8865
256 2 52600 15.5090 6.1830 6093.4390 67.4390 42.4260 0.8774
256 2 52700 15.5130 6.1560 6093.4849 67.4849 42.9156 0.8691
256 2 52800 15.3430 6.1270 6093.5718 67.5718 43.3113 0.8596
256 2 52900 15.2860 6.0130 6093.7329 67.7329 43.8864 0.8680
256 2 53000 15.5940 6.1390 6093.8682 67.8682 44.0416 0.8342
256 2 53100 15.2720 5.8920 6093.9038 67.9038 45.3053 0.8773
256 2 53200 15.4800 5.9050 6094.0269 68.0269 44.9578 0.9553
256 2 53300 15.5610 6.0600 6094.1602 68.1602 44.7667 0.8548
256 2 53400 15.3990 6.0180 6094.1479 68.1479 46.1118 0.6416
256 2 53500 15.5140 5.8970 6094.2949 68.2949 47.2135 0.7165
256 2 53600 15.3420 5.8930 6094.3579 68.3579 48.2726 0.8233
256 2 53700 15.0420 5.7660 6094.5088 68.5088 47.9519 0.7641
256 2 53800 15.1140 5.8670 6094.6338 68.6338 46.5152 0.8217
256 2 53900 15.3860 5.9680 6094.7422 68.7422 45.8615 0.6418
256 2 54000 15.0770 5.9500 6094.8281 68.8281 45.8538 0.7129
256 2 54100 15.1840 6.0980 6095.0918 69.0918 45.9038 0.7773
256 2 54200 15.4260 6.1020 6095.1592 69.1592 46.7779 0.7596
256 2 54300 15.3900 6.0950 6095.2930 69.2930 47.1350 0.8167
256 2 54400 15.3850 6.0490 6095.4009 69.4009 46.5858 0.8122
256 2 54500 15.4210 6.1440 6095.5669 69.5669 46.1768 0.8919
256 2 54600 15.3380 6.1960 6095.5469 69.5469 46.6254 0.9366
256 2 54700 15.4690 6.4430 6095.7539 69.7539 45.3761 0.9325
256 2 54800 15.3180 6.3050 6095.7642 69.7642 45.9600 1.0460
256 2 54900 14.9460 6.1090 6095.9082 69.9082 46.4508 1.0599
256 2 55000 15.1270 6.1530 6096.1621 70.1621 46.4992 1.0860
256 2 55100 15.0080 6.2250 6096.2041 70.2041 45.9825 1.0786
256 2 55200 14.8900 6.2850 6096.3418 70.3418 45.5671 1.0729
256 2 55300 15.1510 6.4380 6096.5391 70.5391 45.5791 1.1642
256 2 55400 15.0270 6.3010 6096.6328 70.6328 46.8285 1.2469
256 2 55500 14.8600 6.2100 6096.7871 70.7871 47.2275 1.0420
256 2 55600 14.8450 6.1930 6096.8232 70.8232 46.5645 1.1297
256 2 55700 15.1970 6.3600 6096.9102 70.9102 46.3778 1.0132
256 2 55800 15.2000 6.2710 6097.0518 71.0518 45.7687 1.2547
256 2 55900 15.1900 6.2700 6097.3511 71.3511 45.1243 1.2593
256 2 56000 15.1960 6.3190 6097.1450 71.1450 46.2663 1.2062
