"","uni_id","iteration","timepoint","m","counts","avg_workload","avg_OGL","per_site_mutation_rate","time_to_fill","growth_rate"
"1989",20,67,3312,28,32,398.625,100,0.00875,153,0.0226518686457498
"1990",20,58,3312,33,31,379.451612903226,100,0.0106451612903226,181,0.0189723049971555
"1991",20,80,3312,29,31,394.806451612903,100,0.00935483870967742,164,0.0209389463688119
"1992",20,54,3312,38,31,373.612903225806,100,0.012258064516129,166,0.020686669906537
"1993",20,25,3312,32,31,354.064516129032,100,0.0103225806451613,181,0.0189723049971555
"1994",20,32,3312,30,31,394.129032258065,100,0.00967741935483871,145,0.0236826703757596
"1995",20,50,3312,34,33,370.969696969697,100,0.0103030303030303,164,0.0213201680577224
"1996",20,63,3312,35,33,376.393939393939,100,0.0106060606060606,173,0.0202110263668583
"1997",20,92,3312,32,32,395.34375,100,0.01,164,0.0211325359926813
"1998",20,85,3312,38,33,406.030303030303,100,0.0115151515151515,174,0.0200948710429108
"1999",20,18,3312,39,31,409.322580645161,100,0.0125806451612903,164,0.0209389463688119
"2000",20,56,3312,27,31,395.58064516129,100,0.00870967741935484,180,0.0190777066915841
"2001",21,57,3323,185,31,100.290322580645,101,0.059086553816672,728,0.0047170153907763
"2002",21,44,3323,151,31,154,97.7741935483871,0.0498185417354009,1068,0.00321534382442429
"2003",21,65,3323,43,31,105.290322580645,101,0.0137336314276589,620,0.00553868903949217
"2004",21,9,3323,120,31,88.7741935483871,101,0.0383264132864899,669,0.00513301525334103
"2005",21,69,3323,157,31,96.3870967741936,99.3870967741936,0.0509574813372282,712,0.00482301573663644
"2006",21,89,3323,127,31,134.58064516129,97.7741935483871,0.0419003629165292,663,0.00517946788006809
"2007",21,33,3323,126,31,117.354838709677,101,0.0402427339508144,662,0.00518729184967545
"2008",21,45,3323,205,31,122.709677419355,101,0.0654742893644203,710,0.00483660169645795
"2009",21,24,3323,138,31,126.58064516129,100,0.0445161290322581,764,0.00449474764984967
"2010",21,22,3323,48,31,108.258064516129,99.3870967741936,0.0155793573515093,790,0.00434681924618373
"2011",21,55,3323,157,32,90.84375,99.4375,0.0493400377121307,740,0.00468342689567531
"2012",21,68,3323,160,31,218.064516129032,101.645161290323,0.0507775309425579,736,0.00466574348435482
"2013",21,29,3323,209,31,99.2258064516129,101,0.06675183647397,743,0.00462178627790733
"2014",21,12,3323,49,31,91.9354838709677,101,0.0156499520919834,650,0.00528305723766946
"2015",21,72,3323,97,31,101.709677419355,101,0.0309805174065794,666,0.00515613694367139
"2016",21,23,3323,61,31,102,101,0.0194825934206324,779,0.00440819923553934
"2017",21,16,3323,120,31,84.7741935483871,101,0.0383264132864899,713,0.00481625133868884
"2018",21,71,3323,266,32,154.21875,101,0.0823019801980198,738,0.00469611910948472
"2019",21,53,3323,120,32,90.375,101,0.0371287128712871,692,0.00500828887687822
"2020",21,94,3323,58,31,96.6129032258064,101,0.0185244330884701,639,0.00537400188495328
"2021",21,42,3323,47,31,128.967741935484,101,0.0150111785372086,624,0.00550318462257235
"2022",21,78,3323,210,31,96.2258064516129,101,0.0670712232513574,688,0.00499126047163539
"2023",21,88,3323,45,31,96.2903225806452,101,0.0143724049824337,667,0.00514840660342601
"2024",21,97,3323,52,31,99.3225806451613,101,0.0166081124241456,965,0.00355853596319704
"2025",21,99,3323,225,32,49.1875,101,0.0696163366336634,836,0.00414561710861211
"2026",21,62,3323,99,31,108.354838709677,101,0.0316192909613542,765,0.00448887216272568
"2027",21,8,3323,264,31,76.0967741935484,101,0.0843181092302779,869,0.00395165386016703
"2028",21,34,3323,130,32,108.5,99.4375,0.0408548082966688,712,0.0048676066050558
"2029",21,17,3323,224,32,102.96875,101,0.0693069306930693,766,0.0045244594031328
"2030",21,31,3323,151,32,98.6875,101,0.046720297029703,741,0.0046771064815111
"2031",21,38,3323,67,31,75.5161290322581,101,0.0213989140849569,919,0.00373665637049526
"2032",21,1,3323,189,31,89.5483870967742,101,0.0603641009262217,666,0.00515613694367139
"2033",21,52,3323,44,31,95,101,0.0140530182050463,668,0.0051406994079119
"2034",21,81,3323,239,31,119.451612903226,101,0.0763334397955925,696,0.00493388966161659
"2035",21,19,3323,124,31,87.4193548387097,101,0.0396039603960396,771,0.0044539393054282
"2036",21,64,3323,289,32,120.9375,101,0.0894183168316832,691,0.00501553676237298
"2037",21,51,3323,356,31,82.4516129032258,101,0.11370169274992,642,0.00534888972661238
"2038",21,77,3323,53,31,121.225806451613,101,0.0169274992015331,784,0.00438008572000656
"2039",21,61,3323,107,31,118.096774193548,101,0.0341743851804535,638,0.00538242508539992
"2040",21,91,3323,290,31,85.9032258064516,101,0.0926221654423507,664,0.00517166747663426
"2041",21,93,3323,234,31,90.3870967741936,100.161290322581,0.0753623188405797,765,0.00448887216272568
"2042",21,37,3323,247,31,133.645161290323,101,0.0788885340146918,814,0.0042186574993675
"2043",21,26,3323,37,31,86.258064516129,101,0.0118173107633344,616,0.00557465455273563
"2044",21,83,3323,140,31,126.161290322581,101,0.0447141488342383,744,0.00461557419957681
"2045",21,82,3323,258,31,98.9677419354839,101,0.0824017885659534,763,0.0045006385379884
