"","strategy_rep","timepoint","mc_or_uni","rev_mut_ID","avg_workload","workload_sd","avg_growth_rate","growth_rate_sd","rel_fitness","num_iterations_F1","num_iterations_F2","proportion_fertile","label"
"5501",3430,"final","uni","13_20",896.271186440678,584.447272938389,0.000693895873157091,8.57140552136924e-05,0.0461316888375191,59,59,1,"DW.29"
"5502",3430,"final","uni","13_22",851.982142857143,615.696929313631,0.000688846903935899,8.36897200140088e-05,0.0457960225134026,56,56,1,"DW.29"
"5503",3430,"final","uni","13_25",935.224137931035,613.008200715113,0.000667292622601828,0.000100669492176167,0.0443630475699206,58,58,1,"DW.29"
"5504",3430,"final","uni","13_26",909.289855072464,631.044351509494,0.000672763884881999,9.94225223291929e-05,0.0447267888441105,69,69,1,"DW.29"
"5505",3430,"final","uni","13_27",869.779661016949,600.029254108573,0.000680594829642478,9.11741134243572e-05,0.0452474068805755,59,59,1,"DW.29"
"5506",3430,"final","uni","13_28",811.40625,585.668759482127,0.000679108575019972,9.73695264136866e-05,0.0451485974792934,64,64,1,"DW.29"
"5507",3430,"final","uni","13_30",807.704918032787,508.067854531994,0.000669055198336467,8.23382763547965e-05,0.0444802273925544,61,61,1,"DW.29"
"5508",3430,"final","uni","13_31",830.694444444444,678.205723886464,0.000679572536575479,9.06108067256573e-05,0.0451794426405621,72,72,1,"DW.29"
"5509",3430,"final","uni","13_34",891.385964912281,547.818490351437,0.000668358046463463,9.50004719156546e-05,0.0444338792378499,57,57,1,"DW.29"
"5510",3430,"final","uni","13_37",824.368421052632,560.046988831516,0.000684620375560856,8.83986285840263e-05,0.0455150338241728,57,57,1,"DW.29"
"5511",3430,"final","uni","98_32",639.614285714286,536.374147288921,0.000698666429322052,9.39117570052461e-05,0.0464488456633446,70,70,1,"DW.29"
"5512",3447,"transition","mc","0",285.54,334.763882415199,0.00303827315945322,0.000406201588518153,1,NA,NA,NA,"DW.30"
"5513",3447,"transition","uni","0_30",98.6666666666667,49.1758748439381,1.38629436111989e-05,0,0.00456277065413491,96,6,0.0625,"DW.30"
"5514",3447,"transition","uni","1_23",61,NA,1.38629436111989e-05,NA,0.00456277065413491,87,1,0.0114942528735632,"DW.30"
"5515",3447,"transition","uni","6_32",203.38,253.377744138055,0.0024794647196998,0.000276461494796669,0.816076958710986,50,50,1,"DW.30"
"5516",3447,"transition","uni","7_32",189.134328358209,208.202909152265,0.00253773260219861,0.000274144357445322,0.835254919164449,67,67,1,"DW.30"
"5517",3447,"transition","uni","8_32",187.788461538462,233.190264531126,0.00256552586177893,0.000251257074873271,0.844402635028588,52,52,1,"DW.30"
"5518",3447,"transition","uni","9_5",186.413043478261,235.740966702104,0.00279050148111194,0.000220909485512037,0.918449834712734,46,46,1,"DW.30"
"5519",3447,"transition","uni","9_21",206.4375,193.82798118518,0.00269087583106842,0.000314282446652411,0.885659613157587,32,32,1,"DW.30"
"5520",3447,"transition","uni","9_28",150.95,181.686818454174,0.00278112018562488,0.000267924206933432,0.91536212831021,40,40,1,"DW.30"
"5521",3447,"transition","uni","9_30",212.567567567568,224.22069244144,0.00279002088318865,0.000311455146464394,0.918291653437362,37,37,1,"DW.30"
"5522",3447,"transition","uni","9_32",161.421052631579,144.465387274256,0.0024926451663151,0.000304840428661433,0.820415096173805,57,57,1,"DW.30"
"5523",3447,"transition","uni","9_35",205.53125,184.237921979058,0.00275736804293394,0.000270303718004,0.907544482744985,32,32,1,"DW.30"
"5524",3447,"transition","uni","10_0",189.581818181818,192.976364980475,0.00278184212038216,0.000297250335587117,0.915599741822686,55,55,1,"DW.30"
"5525",3447,"transition","uni","10_2",241.924242424242,333.458626685464,0.00274136411101885,0.00033593524878767,0.9022770393404,66,66,1,"DW.30"
"5526",3447,"transition","uni","10_3",249.471698113208,337.513509916132,0.00275737894153689,0.000330028122428274,0.907548069849362,53,53,1,"DW.30"
"5527",3447,"transition","uni","10_5",169.666666666667,230.303327465127,0.00274311194596161,0.000299568626279685,0.902852311822837,54,54,1,"DW.30"
"5528",3447,"transition","uni","10_7",195.792452830189,259.906444594867,0.00272737649511892,0.000284301425302634,0.897673234756071,53,53,1,"DW.30"
"5529",3447,"transition","uni","10_8",183.854838709677,189.035849386438,0.00270854758444592,0.000298792238686648,0.891475993861384,62,62,1,"DW.30"
"5530",3447,"transition","uni","10_9",163.387755102041,142.747565117373,0.0027682134325216,0.000297520946491025,0.911114072778031,49,49,1,"DW.30"
"5531",3447,"transition","uni","10_11",241.612244897959,274.432734345362,0.00274955950676964,0.00025593283821391,0.904974425428049,49,49,1,"DW.30"
"5532",3447,"transition","uni","10_12",216.980769230769,223.302704108441,0.00270600282026888,0.000307478085196369,0.890638424609547,52,52,1,"DW.30"
"5533",3447,"transition","uni","10_13",210.090909090909,212.72763604677,0.0027894627058373,0.000237884246449732,0.918107938108931,55,55,1,"DW.30"
"5534",3447,"transition","uni","10_14",203.842105263158,304.538573059642,0.00275817546776896,0.000292858389067769,0.907810233976898,57,57,1,"DW.30"
"5535",3447,"transition","uni","10_15",230.189655172414,270.979474648138,0.00277341843209907,0.000281377628345135,0.912827216825426,58,58,1,"DW.30"
"5536",3447,"transition","uni","10_16",223.2,252.190659647734,0.00269693846481808,0.000310209596868193,0.887655034053435,60,60,1,"DW.30"
"5537",3447,"transition","uni","10_17",211.928571428571,314.841827944409,0.00279675225602235,0.000270609333975605,0.920507179323424,56,56,1,"DW.30"
"5538",3447,"transition","uni","10_18",154.847826086957,200.596661918754,0.00276015065302632,0.000269080247406353,0.908460335252755,46,46,1,"DW.30"
"5539",3447,"transition","uni","10_19",190.64406779661,164.66358208762,0.00279887979203433,0.000298251263985419,0.921207424462792,59,59,1,"DW.30"
"5540",3447,"transition","uni","10_20",199.90243902439,205.792347389067,0.00265749538516386,0.000347141223576105,0.874672962467311,41,41,1,"DW.30"
"5541",3447,"transition","uni","10_21",216.326530612245,211.488020519199,0.00271274982332671,0.000314660909356694,0.892859094938952,49,49,1,"DW.30"
"5542",3447,"transition","uni","10_22",242.734693877551,266.36634981342,0.00275763260602593,0.000254656387710454,0.907631559540949,49,49,1,"DW.30"
"5543",3447,"transition","uni","10_25",176.634920634921,188.91594833437,0.0027977149394345,0.000290175946674038,0.920824031483064,63,63,1,"DW.30"
"5544",3447,"transition","uni","10_26",211.745762711864,186.074845269533,0.00267728964634485,0.000284426300767407,0.88118793335444,59,59,1,"DW.30"
"5545",3447,"transition","uni","10_27",159.014285714286,163.187141868535,0.00296610405146361,0.000363173450180673,0.976246669011618,70,70,1,"DW.30"
"5546",3447,"transition","uni","10_28",161.305084745763,184.773883644707,0.00281451835348077,0.000243795684594309,0.926354611903059,59,59,1,"DW.30"
"5547",3447,"transition","uni","10_29",189.240740740741,176.986827692909,0.00276925035431055,0.000319136775604179,0.911455359336065,54,54,1,"DW.30"
"5548",3447,"transition","uni","10_30",221.298245614035,213.339515202569,0.00263846084263405,0.000306920592720117,0.86840804106925,57,57,1,"DW.30"
"5549",3447,"transition","uni","10_31",173.213114754098,190.198415236484,0.00267559525411264,0.00034286198930233,0.880630250702723,61,61,1,"DW.30"
"5550",3447,"transition","uni","10_32",166.323076923077,210.869191361338,0.0025472977029288,0.00026476325605181,0.838403122182478,65,65,1,"DW.30"
"5551",3447,"transition","uni","10_34",227.666666666667,232.667534946717,0.00275924818829035,0.000284031333686,0.908163303126741,45,45,1,"DW.30"
"5552",3447,"transition","uni","10_35",157.388888888889,219.542871273572,0.00281967172786807,0.000327648713776292,0.928050764328088,54,54,1,"DW.30"
"5553",3447,"transition","uni","10_36",146.333333333333,178.921304861476,0.0027696436244967,0.000327831103763519,0.911584798055202,57,57,1,"DW.30"
"5554",3447,"transition","uni","10_37",160.283333333333,171.372138596114,0.00278048295672788,0.000258163610084276,0.915152394404284,60,60,1,"DW.30"
"5555",3447,"transition","uni","16_23",137.4,50.0882079079355,1.38629436111989e-05,0,0.00456277065413491,90,15,0.166666666666667,"DW.30"
"5556",3447,"transition","uni","17_23",106.833333333333,65.6033087400861,1.38629436111989e-05,0,0.00456277065413491,86,18,0.209302325581395,"DW.30"
"5557",3447,"transition","uni","19_23",113.166666666667,59.1590577819412,1.43134603979858e-05,1.91138084985213e-06,0.0047110511948049,90,18,0.2,"DW.30"
"5558",3447,"transition","uni","20_23",116.75,45.3209316111801,1.38629436111989e-05,0,0.00456277065413491,91,20,0.21978021978022,"DW.30"
"5559",3447,"transition","uni","23_21",42,NA,1.38629436111989e-05,NA,0.00456277065413491,73,1,0.0136986301369863,"DW.30"
"5560",3447,"transition","uni","23_28",94,NA,1.38629436111989e-05,NA,0.00456277065413491,75,1,0.0133333333333333,"DW.30"
"5561",3447,"transition","uni","25_23",98.5714285714286,65.4260760597136,1.38629436111989e-05,0,0.00456277065413491,88,14,0.159090909090909,"DW.30"
"5562",3447,"transition","uni","30_23",83.5,20.4606051630044,1.38629436111989e-05,0,0.00456277065413491,82,12,0.146341463414634,"DW.30"
"5563",3447,"transition","uni","31_23",113.888888888889,68.4533498896227,1.38629436111989e-05,0,0.00456277065413491,85,9,0.105882352941176,"DW.30"
"5564",3447,"transition","uni","35_23",106.111111111111,60.3126115427869,1.38629436111989e-05,0,0.00456277065413491,89,9,0.101123595505618,"DW.30"
"5565",3447,"transition","uni","37_23",94.2857142857143,34.517394882154,1.38629436111989e-05,0,0.00456277065413491,84,14,0.166666666666667,"DW.30"
"5566",3447,"transition","uni","39_23",99,52.0600614675012,1.38629436111989e-05,0,0.00456277065413491,88,9,0.102272727272727,"DW.30"
"5567",3447,"transition","uni","41_23",105.444444444444,40.6635927800014,1.38629436111989e-05,0,0.00456277065413491,82,9,0.109756097560976,"DW.30"
"5568",3447,"transition","uni","45_5",87.84,72.9375760496604,1.38629436111989e-05,0,0.00456277065413491,95,25,0.263157894736842,"DW.30"
"5569",3447,"transition","uni","45_28",98.5714285714286,79.8700001954234,1.38629436111989e-05,0,0.00456277065413491,93,28,0.301075268817204,"DW.30"
"5570",3447,"transition","uni","45_35",103.875,125.465849328915,1.38629436111989e-05,0,0.00456277065413491,96,24,0.25,"DW.30"
"5571",3447,"transition","uni","47_23",202.7,264.170420583212,1.38629436111989e-05,0,0.00456277065413491,93,10,0.10752688172043,"DW.30"
